# Time-averaged data for fix msd_out
# TimeStep c_msd_poly[1] c_msd_poly[2] c_msd_poly[3] c_msd_poly[4]
11285000 58.3338 44.8067 33.7746 136.915
11286000 58.902 44.3943 34.2302 137.527
11287000 58.7972 44.3673 34.6167 137.781
11288000 59.9913 43.0607 35.914 138.966
11289000 60.6279 42.0861 37.1859 139.9
11290000 61.3547 41.5412 37.8593 140.755
11291000 62.3753 41.2456 37.8672 141.488
11292000 62.8654 41.2839 37.3734 141.523
11293000 65.6983 40.2837 36.8597 142.842
11294000 65.2076 39.9187 36.6791 141.805
11295000 65.5167 40.2374 37.2859 143.04
11296000 65.9927 40.2097 38.8081 145.01
11297000 65.8348 39.5348 38.2678 143.637
11298000 67.0552 38.7671 37.2682 143.091
11299000 66.8581 38.0603 38.2773 143.196
11300000 66.8254 38.962 38.5934 144.381
11301000 67.0704 37.6005 37.181 141.852
11302000 69.6848 37.5529 37.0659 144.304
11303000 69.434 38.1446 37.3106 144.889
11304000 69.6306 38.3205 37.6842 145.635
11305000 70.6475 39.1841 37.729 147.561
11306000 71.5514 39.6263 35.5327 146.71
11307000 71.8126 38.7174 35.0083 145.538
11308000 71.7711 40.6575 36.0223 148.451
11309000 70.6983 41.1605 37.1388 148.998
11310000 69.3357 40.2528 36.0875 145.676
11311000 69.5561 40.6993 35.9174 146.173
11312000 69.9877 41.1932 36.5624 147.743
11313000 71.0736 40.2661 36.8589 148.199
11314000 72.56 40.7375 36.6987 149.996
11315000 74.6621 40.5277 36.4104 151.6
11316000 77.6327 41.0802 36.1915 154.904
11317000 78.2075 40.9121 37.601 156.721
11318000 78.1889 40.3878 37.6254 156.202
11319000 80.5077 41.882 37.9352 160.325
11320000 78.8716 40.9306 37.2513 157.053
11321000 78.4324 41.3676 37.3248 157.125
11322000 80.2695 41.0126 35.5699 156.852
11323000 77.9931 41.3371 34.6673 153.997
11324000 74.8026 41.2237 33.169 149.195
11325000 74.3537 41.3388 34.8818 150.574
11326000 74.7446 41.4138 36.8012 152.96
11327000 74.1613 42.9734 34.0819 151.217
11328000 74.3951 42.9137 33.5804 150.889
11329000 75.2857 43.2978 34.0419 152.625
11330000 75.2256 42.0677 34.2058 151.499
11331000 75.7912 41.9351 33.7342 151.46
11332000 76.6984 43.5663 34.9341 155.199
11333000 78.2058 44.2154 36.5007 158.922
11334000 77.7653 43.5065 36.7463 158.018
11335000 77.8312 42.5846 35.9889 156.405
11336000 77.249 42.7995 34.639 154.688
11337000 75.7383 43.844 33.8821 153.464
11338000 76.0819 43.5506 34.7538 154.386
11339000 76.1973 43.4612 34.8572 154.516
11340000 76.6903 43.6172 34.9232 155.231
11341000 74.6572 44.9382 32.6965 152.292
11342000 75.763 44.8813 33.2121 153.856
11343000 76.7497 45.8394 34.2053 156.794
11344000 76.3598 45.8172 33.5602 155.737
11345000 76.4276 45.4931 34.7658 156.687
11346000 75.8673 45.9417 34.5275 156.336
11347000 76.935 46.176 34.2697 157.381
11348000 77.8482 46.6369 34.0449 158.53
11349000 79.5669 46.3235 33.0552 158.946
11350000 78.2119 45.5219 34.018 157.752
11351000 77.6197 45.1022 32.241 154.963
11352000 76.9751 45.1509 33.1116 155.238
11353000 76.3148 45.1555 33.1001 154.57
11354000 76.5384 47.3484 32.9019 156.789
11355000 77.2451 46.4629 33.0228 156.731
11356000 78.5182 46.1324 32.7326 157.383
11357000 77.6038 45.0915 33.0256 155.721
11358000 76.3442 45.6772 32.9498 154.971
11359000 75.3655 44.5422 32.4193 152.327
11360000 77.6384 43.1986 32.6302 153.467
11361000 78.3555 44.3911 32.6764 155.423
11362000 78.2626 45.32 31.6153 155.198
11363000 78.3457 45.1545 32.6278 156.128
11364000 77.4162 45.2161 33.6912 156.324
11365000 78.093 44.6622 34.2982 157.054
11366000 78.506 43.401 34.2824 156.189
11367000 77.9466 43.708 35.4724 157.127
11368000 80.1602 43.225 34.766 158.151
11369000 80.6384 43.588 36.2162 160.443
11370000 82.9107 44.2421 36.9712 164.124
11371000 84.6761 45.8324 36.8482 167.357
11372000 85.539 44.8901 36.4567 166.886
11373000 86.404 44.7745 36.6444 167.823
11374000 90.1165 45.6568 35.9654 171.739
11375000 91.4903 45.8477 36.6805 174.019
11376000 89.5708 46.4662 36.6083 172.645
11377000 88.0293 44.7582 36.5239 169.311
11378000 85.1461 45.4159 36.5469 167.109
11379000 83.2986 46.1916 35.8805 165.371
11380000 85.0469 48.7072 35.9236 169.678
11381000 85.1574 48.0633 36.2049 169.426
11382000 84.5815 48.79 36.354 169.725
11383000 81.9554 49.2614 36.4151 167.632
11384000 79.5957 48.3409 37.1197 165.056
11385000 79.9617 46.2555 36.4999 162.717
11386000 78.7001 46.8453 35.9134 161.459
11387000 79.5514 47.6261 35.2959 162.473
11388000 79.0291 47.04 34.6561 160.725
11389000 81.0319 47.6914 36.0148 164.738
11390000 82.0713 47.9203 35.323 165.315
11391000 81.2317 47.7801 33.8624 162.874
11392000 79.8657 49.0885 33.8054 162.76
11393000 81.102 51.2584 34.4246 166.785
11394000 81.8734 51.7957 34.2829 167.952
11395000 81.7814 53.3217 33.6587 168.762
11396000 81.806 53.9561 34.0015 169.764
11397000 81.1379 51.3593 34.5422 167.039
11398000 81.7003 49.6972 35.2927 166.69
11399000 81.5746 48.6758 35.1567 165.407
11400000 80.6537 47.9335 35.5733 164.161
11401000 80.9349 48.7498 34.5089 164.194
11402000 82.0711 49.5407 33.7063 165.318
11403000 81.1778 48.8852 32.9349 162.998
11404000 78.8857 49.2527 31.4778 159.616
11405000 79.4604 48.4562 32.9071 160.824
11406000 83.6358 47.7995 33.9134 165.349
11407000 82.2608 47.9923 36.3451 166.598
11408000 79.9365 48.6173 34.5116 163.065
11409000 78.2123 49.4872 33.7214 161.421
11410000 76.5538 49.5276 34.7129 160.794
11411000 75.7393 50.6257 34.0597 160.425
11412000 74.412 50.1602 32.5422 157.114
11413000 75.0044 49.5466 32.0283 156.579
11414000 76.1399 49.522 32.0027 157.665
11415000 77.0994 49.0364 31.8107 157.947
11416000 75.772 48.8845 33.0666 157.723
11417000 74.4836 49.5995 31.2503 155.333
11418000 73.6854 49.677 31.1316 154.494
11419000 71.1789 49.2751 31.2443 151.698
11420000 72.2317 47.5356 31.6353 151.403
11421000 73.1498 48.2293 31.8749 153.254
11422000 72.1429 47.0527 32.2124 151.408
11423000 72.6473 47.5917 31.7382 151.977
11424000 72.7799 47.0067 30.7046 150.491
11425000 69.3749 46.333 30.4492 146.157
11426000 67.11 47.0366 30.8295 144.976
11427000 67.2606 47.9918 31.3659 146.618
11428000 67.7266 48.7111 32.208 148.646
11429000 66.8695 47.1094 32.648 146.627
11430000 67.4909 46.9475 32.3586 146.797
11431000 66.0427 46.1712 31.8611 144.075
11432000 64.0358 46.3746 32.4515 142.862
11433000 64.7828 47.0068 31.7588 143.549
11434000 64.4767 46.0237 30.6213 141.122
11435000 64.7704 45.811 30.2633 140.845
11436000 64.6101 45.5598 30.6165 140.786
11437000 65.4094 46.852 30.3672 142.629
11438000 65.8785 48.1426 30.0482 144.069
11439000 65.0825 47.8223 30.0553 142.96
11440000 64.603 49.6777 30.7198 145.001
11441000 64.9717 48.7395 30.8637 144.575
11442000 65.2895 47.6735 31.2085 144.172
11443000 67.332 46.5737 32.2986 146.204
11444000 68.8727 45.2327 33.0767 147.182
11445000 68.9323 43.0701 33.264 145.266
11446000 68.5912 43.2039 33.1111 144.906
11447000 70.4111 43.8592 32.3477 146.618
11448000 68.5575 43.2216 32.0711 143.85
11449000 67.8984 43.4415 32.615 143.955
11450000 67.0913 44.16 32.365 143.616
11451000 67.0469 45.3987 31.484 143.93
11452000 67.1989 44.276 30.3854 141.86
11453000 65.88 43.9992 29.1098 138.989
11454000 63.6315 44.0453 29.3088 136.986
11455000 63.0494 44.2901 29.3852 136.725
11456000 63.8111 44.7917 30.4191 139.022
11457000 65.5349 45.6303 31.096 142.261
11458000 67.3221 46.6282 31.3249 145.275
11459000 67.9113 48.1603 30.7985 146.87
11460000 70.47 48.2453 32.114 150.829
11461000 69.9165 47.585 32.1007 149.602
11462000 69.8393 48.4332 32.0817 150.354
11463000 70.152 48.5037 33.0559 151.712
11464000 72.8776 49.5135 33.3296 155.721
11465000 74.442 48.8511 33.7507 157.044
11466000 78.14 47.5011 33.1119 158.753
11467000 79.4041 46.1453 33.7613 159.311
11468000 78.087 45.9211 34.2957 158.304
11469000 76.6953 44.9401 33.1027 154.738
11470000 78.5194 44.4868 32.8063 155.813
11471000 78.8532 44.9553 32.5399 156.348
11472000 76.6811 44.2913 33.4316 154.404
11473000 76.8925 43.2469 31.8805 152.02
11474000 77.6099 43.4387 32.0817 153.13
11475000 75.6206 45.6912 32.7724 154.084
11476000 73.5983 46.3818 32.8638 152.844
11477000 71.0785 46.4968 33.1556 150.731
11478000 69.8873 46.4957 33.0005 149.384
11479000 70.2709 46.7251 32.2688 149.265
11480000 69.8544 44.684 32.1911 146.729
11481000 68.0339 44.515 31.8518 144.401
11482000 67.1699 44.5721 32.0986 143.841
11483000 65.2163 44.2475 31.6771 141.141
11484000 67.8506 45.6022 32.5338 145.987
11485000 70.5974 45.3038 31.8335 147.735
11486000 70.5339 45.8139 32.2334 148.581
11487000 72.2788 47.9688 31.8635 152.111
11488000 72.1028 46.4818 31.4237 150.008
11489000 72.1446 46.6089 28.9026 147.656
11490000 71.5199 46.327 28.1924 146.039
11491000 68.563 46.8984 27.3795 142.841
11492000 66.9943 47.2732 28.2195 142.487
11493000 66.2588 48.5568 28.306 143.122
11494000 69.2961 47.2409 27.5932 144.13
11495000 69.1892 47.299 27.596 144.084
11496000 68.9249 46.9764 27.6584 143.56
11497000 67.8654 46.6956 27.738 142.299
11498000 67.3013 46.9171 28.422 142.64
11499000 67.2838 46.2901 28.2499 141.824
11500000 66.8705 46.1366 27.7014 140.708
11501000 66.4831 45.6391 27.0536 139.176
11502000 66.5867 44.529 26.4581 137.574
11503000 67.9042 44.2121 27.2462 139.363
11504000 68.1051 43.2107 26.7479 138.064
11505000 68.5947 42.511 25.8834 136.989
11506000 65.5326 41.7461 24.9108 132.19
11507000 66.7275 41.0986 24.6035 132.43
11508000 68.4506 43.2356 24.4749 136.161
11509000 67.2895 43.617 24.398 135.304
11510000 67.3844 43.2178 24.3019 134.904
11511000 65.412 43.4427 23.6406 132.495
11512000 63.861 43.505 23.3634 130.729
11513000 63.0133 43.7695 22.995 129.778
11514000 64.3861 43.2245 22.3724 129.983
11515000 66.816 42.9008 22.6117 132.328
11516000 68.3134 44.577 23.2966 136.187
11517000 68.5755 45.7905 23.404 137.77
11518000 69.5339 45.6393 22.6932 137.866
11519000 69.9245 45.8454 22.2937 138.064
11520000 68.8087 47.1213 21.4166 137.347
11521000 69.0565 48.0589 21.5104 138.626
11522000 70.5779 48.4485 22.1283 141.155
11523000 73.3175 50.0671 22.0804 145.465
11524000 73.5066 50.4099 22.6549 146.571
11525000 73.5035 49.6229 22.1211 145.247
11526000 74.4276 49.5739 20.798 144.799
11527000 73.574 49.3517 20.45 143.376
11528000 74.4002 48.6221 20.3159 143.338
11529000 76.0069 47.9614 19.5175 143.486
11530000 73.7428 47.2144 19.5238 140.481
11531000 72.9072 46.0745 18.7434 137.725
11532000 73.2808 45.7227 18.6715 137.675
11533000 73.791 45.8826 18.3483 138.022
11534000 72.8022 47.6274 18.2465 138.676
11535000 72.928 48.9331 18.2253 140.086
11536000 74.311 49.3368 18.3758 142.024
11537000 72.8139 49.6028 18.1388 140.556
11538000 72.2138 49.9378 18.3748 140.526
11539000 72.0168 50.7391 19.1294 141.885
11540000 71.404 49.722 18.6975 139.823
11541000 69.7512 49.4483 19.6967 138.896
11542000 68.9798 49.8288 19.3649 138.173
11543000 69.9876 49.1085 19.4921 138.588
11544000 68.8138 48.6694 19.5411 137.024
11545000 67.9168 48.2676 19.5161 135.701
11546000 66.493 47.5789 18.838 132.91
11547000 66.2239 49.452 19.0501 134.726
11548000 67.141 50.151 19.2691 136.561
11549000 69.3558 49.1703 19.7396 138.266
11550000 69.8776 48.9945 19.232 138.104
11551000 71.2366 48.0029 19.1225 138.362
11552000 72.3477 48.8961 19.422 140.666
11553000 72.9992 49.5983 18.8036 141.401
11554000 71.3674 50.1542 18.8888 140.41
11555000 70.5161 49.648 19.1716 139.336
11556000 71.722 49.9765 19.2519 140.95
11557000 73.1019 50.306 19.9219 143.33
11558000 72.9694 48.1161 19.669 140.755
11559000 72.0719 48.0934 19.7142 139.879
11560000 71.9763 47.3381 19.6436 138.958
11561000 72.8545 46.2921 19.7848 138.931
11562000 73.3871 45.2649 19.6799 138.332
11563000 71.6358 44.8529 19.9063 136.395
11564000 70.3579 44.6417 20.9151 135.915
11565000 71.2462 45.2557 20.759 137.261
11566000 71.619 42.7019 20.5941 134.915
11567000 72.8952 42.6306 21.5146 137.04
11568000 71.3168 42.3013 21.2481 134.866
11569000 69.6385 42.3009 20.3718 132.311
11570000 69.5598 42.2185 20.0137 131.792
11571000 71.6201 40.9565 20.186 132.763
11572000 72.0718 41.384 19.9215 133.377
11573000 72.2024 41.4116 19.3035 132.918
11574000 73.3818 41.8922 19.1441 134.418
11575000 73.8682 40.4596 18.7884 133.116
11576000 73.1827 39.8647 18.8578 131.905
11577000 73.6273 39.4826 19.1852 132.295
11578000 71.6376 40.1271 19.0508 130.816
11579000 70.3487 40.1137 19.7335 130.196
11580000 70.2881 39.543 20.4156 130.247
11581000 70.3445 39.4111 21.0561 130.812
11582000 70.5762 39.9931 20.7111 131.28
11583000 70.5256 39.0814 20.5141 130.121
11584000 71.9738 39.5912 20.391 131.956
11585000 73.8457 39.6513 20.8036 134.301
11586000 75.251 38.1077 21.2334 134.592
11587000 75.0461 38.7291 21.1675 134.943
11588000 75.2505 39.7299 21.34 136.32
11589000 74.9123 39.8802 20.2518 135.044
11590000 75.3018 39.858 19.5935 134.753
11591000 72.7949 40.2894 19.3535 132.438
11592000 70.5798 39.1144 19.0624 128.757
11593000 68.6967 38.7162 19.6326 127.045
11594000 70.3786 39.5105 19.8553 129.744
11595000 70.5675 39.3124 19.4683 129.348
11596000 69.1852 40.1284 19.0227 128.336
11597000 66.0984 40.2133 19.4704 125.782
11598000 64.7483 41.4243 19.9666 126.139
11599000 64.9382 42.3923 19.3333 126.664
11600000 63.4166 41.9581 18.7322 124.107
11601000 62.3525 40.9104 18.2699 121.533
11602000 60.6435 41.1806 19.2679 121.092
11603000 61.5396 41.8067 19.575 122.921
11604000 59.9526 42.0401 19.7258 121.719
11605000 60.5021 42.0027 19.816 122.321
11606000 60.8613 42.2842 19.0283 122.174
11607000 62.7726 43.8714 18.5637 125.208
11608000 61.3423 43.3966 18.8531 123.592
11609000 59.3352 43.9193 19.5279 122.782
11610000 59.1578 44.8099 19.7725 123.74
11611000 57.2999 46.1824 19.6712 123.153
11612000 56.5389 46.0843 19.2342 121.857
11613000 55.3097 44.0738 18.8266 118.21
11614000 55.3947 43.2643 19.3883 118.047
11615000 56.9001 44.458 19.8958 121.254
11616000 57.3584 44.0107 19.468 120.837
11617000 58.0919 43.5194 18.8386 120.45
11618000 57.4006 43.8827 18.3423 119.625
11619000 55.9367 43.8012 18.8271 118.565
11620000 56.4098 44.1725 19.2838 119.866
11621000 54.9743 44.6241 18.9778 118.576
11622000 53.3766 44.1762 17.8752 115.428
11623000 53.6914 44.0283 17.4481 115.168
11624000 53.3696 44.8386 17.5551 115.763
11625000 52.782 47.3601 18.3518 118.494
11626000 51.139 47.9949 19.027 118.161
11627000 50.8877 47.7603 18.8888 117.537
11628000 51.1431 49.5309 19.6851 120.359
11629000 53.1093 48.3557 19.7544 121.219
11630000 53.1664 48.0506 20.0381 121.255
11631000 52.8123 46.4876 19.4341 118.734
11632000 51.622 46.5378 19.666 117.826
11633000 52.5955 46.1503 19.9639 118.71
11634000 53.3251 46.0236 19.6393 118.988
11635000 53.4771 45.7881 19.89 119.155
11636000 54.0362 45.3843 20.2004 119.621
11637000 54.8175 44.8119 20.0834 119.713
11638000 56.1256 46.0631 20.4838 122.672
11639000 55.8875 44.9915 19.5306 120.409
11640000 55.2643 44.4206 19.5649 119.25
11641000 54.0814 43.4034 19.6991 117.184
11642000 54.5891 42.8284 19.2113 116.629
11643000 54.5463 42.9348 18.747 116.228
11644000 54.4866 43.5682 19.1654 117.22
11645000 54.3518 42.8602 19.4516 116.664
11646000 55.3307 42.2252 19.6603 117.216
11647000 54.802 42.4407 19.6784 116.921
11648000 56.2146 41.609 19.7248 117.548
11649000 55.7005 41.494 21.159 118.353
11650000 56.9771 42.361 21.5398 120.878
11651000 56.3998 41.4295 21.7907 119.62
11652000 55.1795 42.4037 22.5113 120.094
11653000 54.5198 43.0512 23.5493 121.12
11654000 55.334 43.5247 23.6457 122.504
11655000 54.7931 43.639 24.5079 122.94
11656000 54.7622 43.0971 24.6281 122.487
11657000 55.0354 42.8461 24.886 122.767
11658000 54.6977 43.1493 24.6348 122.482
11659000 54.521 43.556 24.7966 122.874
11660000 54.5397 44.3839 25.9534 124.877
11661000 55.563 44.6404 25.3248 125.528
11662000 55.7221 45.1333 26.0717 126.927
11663000 56.2467 44.0815 25.3761 125.704
11664000 55.2034 42.0623 25.051 122.317
11665000 55.2413 42.6109 24.9523 122.805
11666000 56.1199 42.41 25.0454 123.575
11667000 56.2534 41.8151 24.3735 122.442
11668000 55.6731 39.8827 23.8588 119.415
11669000 56.4864 40.551 23.1639 120.201
11670000 55.2944 40.8318 22.6125 118.739
11671000 54.597 40.6443 22.9815 118.223
11672000 55.0234 40.1954 23.4359 118.655
11673000 55.1169 40.4452 24.0739 119.636
11674000 56.0572 41.972 24.4732 122.503
11675000 54.107 40.6453 24.5215 119.274
11676000 54.1355 41.4314 24.6323 120.199
11677000 53.2276 40.7952 23.9513 117.974
11678000 53.8419 40.0929 23.8686 117.803
11679000 54.0497 40.4601 24.5415 119.051
11680000 53.7052 40.7568 23.7596 118.222
11681000 51.9859 41.5444 22.9526 116.483
11682000 50.9278 41.1623 22.8637 114.954
11683000 50.4571 42.351 23.7808 116.589
11684000 50.0585 42.9677 25.1084 118.135
11685000 48.8598 43.1579 26.2375 118.255
11686000 48.0808 41.7439 25.7429 115.568
11687000 49.1117 43.0115 25.0593 117.182
11688000 52.9003 43.5938 23.9499 120.444
11689000 53.1728 43.9475 23.6679 120.788
11690000 52.9283 43.7143 23.3877 120.03
11691000 52.4185 43.8346 24.3137 120.567
11692000 51.2099 44.0979 25.4754 120.783
11693000 52.4874 43.3884 25.5111 121.387
11694000 53.6379 43.2054 25.09 121.933
11695000 53.036 43.0168 25.58 121.633
11696000 53.1967 43.156 24.3781 120.731
11697000 54.0102 42.5027 24.1306 120.643
11698000 54.1772 42.3734 24.2903 120.841
11699000 53.5146 42.3879 25.0535 120.956
11700000 54.6701 42.6468 25.4069 122.724
11701000 56.9675 43.6108 26.4822 127.06
11702000 60.0495 43.6761 25.3936 129.119
11703000 60.3957 43.8151 24.0043 128.215
11704000 60.8678 43.3047 24.5207 128.693
11705000 60.8112 42.3962 24.4293 127.637
11706000 60.4877 41.8745 24.8724 127.235
11707000 61.2478 41.9366 24.6739 127.858
11708000 61.1067 41.9091 24.7628 127.779
11709000 60.683 42.0442 25.1876 127.915
11710000 60.4005 43.0231 26.0901 129.514
11711000 60.4068 44.7191 25.6743 130.8
11712000 62.3939 44.8604 26.2253 133.48
11713000 64.1701 44.4094 26.2932 134.873
11714000 64.2247 44.1301 26.1686 134.523
11715000 63.2429 43.3008 27.2919 133.836
11716000 61.7526 42.0336 27.7123 131.498
11717000 61.7588 41.1068 28.078 130.944
11718000 60.4028 41.4571 28.4497 130.31
11719000 60.636 41.2364 28.9999 130.872
11720000 59.5813 41.297 28.4048 129.283
11721000 58.525 40.1388 28.6986 127.362
11722000 59.4654 40.6953 28.7259 128.887
11723000 58.8172 41.1655 28.8337 128.816
11724000 57.3516 41.7226 28.9283 128.002
11725000 56.6788 41.5917 29.9871 128.258
11726000 56.9866 42.0174 30.4501 129.454
11727000 57.6843 42.815 31.4896 131.989
11728000 58.8484 42.3766 30.6437 131.869
11729000 57.468 42.8611 30.5536 130.883
11730000 57.2586 42.9053 31.3403 131.504
11731000 58.3079 42.669 31.7011 132.678
11732000 58.5571 42.7334 32.6382 133.929
11733000 59.2167 43.4776 32.5811 135.275
11734000 60.5978 43.7848 32.2877 136.67
11735000 61.2801 44.2049 31.5015 136.987
11736000 62.8334 45.7548 31.5463 140.134
11737000 65.9975 46.034 31.0975 143.129
11738000 67.9249 46.6686 30.3554 144.949
11739000 67.7317 47.6451 29.535 144.912
11740000 67.1092 46.5963 29.2655 142.971
11741000 68.1115 47.8075 28.9489 144.868
11742000 68.8171 48.2992 28.8312 145.948
11743000 69.0047 49.047 30.3326 148.384
11744000 68.4424 47.878 30.5397 146.86
11745000 67.9955 48.4502 30.4282 146.874
11746000 70.1185 50.7039 30.182 151.004
11747000 68.839 51.6977 30.1895 150.726
11748000 67.9477 51.816 29.5604 149.324
11749000 67.9922 52.4121 28.1113 148.516
11750000 67.9992 53.3086 27.0846 148.392
11751000 67.8046 53.4247 26.6712 147.9
11752000 67.4567 52.6504 26.7742 146.881
11753000 66.0572 51.8012 25.7804 143.639
11754000 63.8799 52.3342 25.8291 142.043
11755000 63.2046 53.558 25.7151 142.478
11756000 62.0837 53.2719 26.7776 142.133
11757000 62.8772 52.707 28.0595 143.644
11758000 61.6658 52.3371 28.1832 142.186
11759000 63.3007 51.1629 26.259 140.723
11760000 62.9342 51.6257 25.6346 140.195
11761000 62.3292 50.6483 25.7425 138.72
11762000 62.3018 50.9449 25.9078 139.155
11763000 62.0326 50.3812 26.7893 139.203
11764000 62.8225 50.7246 26.8918 140.439
11765000 63.3892 53.0573 27.1333 143.58
11766000 63.0102 53.4447 28.0371 144.492
11767000 62.926 52.2211 28.753 143.9
11768000 61.4931 50.9311 27.7808 140.205
11769000 64.5517 50.5106 26.7608 141.823
11770000 65.7034 50.981 26.7333 143.418
11771000 65.0945 51.8282 28.1575 145.08
11772000 66.4016 50.6141 28.8504 145.866
11773000 67.9206 50.4402 29.7375 148.098
11774000 68.7129 50.731 29.6766 149.12
11775000 69.0713 50.7238 29.378 149.173
11776000 72.1047 52.0924 29.4706 153.668
11777000 72.2931 52.3328 29.8105 154.436
11778000 72.3703 53.8799 30.8356 157.086
11779000 71.6585 53.7875 31.3018 156.748
11780000 72.4324 53.9944 31.141 157.568
11781000 70.7548 53.091 31.6813 155.527
11782000 69.5506 53.4175 30.7547 153.723
11783000 67.0183 53.4198 30.4769 150.915
11784000 66.0518 53.0118 31.6724 150.736
11785000 67.0718 54.4812 31.2263 152.779
11786000 66.8521 54.9234 31.9936 153.769
11787000 67.3242 53.9807 31.8139 153.119
11788000 68.4098 54.5646 32.6564 155.631
11789000 66.7149 55.5675 32.8845 155.167
11790000 66.5745 55.3705 32.7167 154.662
11791000 65.2566 53.9578 32.1787 151.393
11792000 65.1577 53.6679 32.6662 151.492
11793000 62.7869 52.166 32.31 147.263
11794000 61.2075 50.7324 32.3379 144.278
11795000 61.2806 50.6516 31.7776 143.71
11796000 63.2523 50.7985 32.2347 146.286
11797000 63.8976 49.3017 32.3087 145.508
11798000 65.6286 49.5243 31.2071 146.36
11799000 69.4406 50.935 32.1104 152.486
11800000 69.6653 51.2609 33.824 154.75
11801000 70.9746 52.4386 34.0025 157.416
11802000 71.2458 53.6106 33.6847 158.541
11803000 71.9386 51.7712 33.3061 157.016
11804000 72.5106 48.9599 32.3879 153.858
11805000 73.0604 47 31.3556 151.416
11806000 72.3078 47.0645 30.9258 150.298
11807000 73.946 47.9515 31.6192 153.517
11808000 75.8571 48.8774 31.7359 156.47
11809000 77.1521 50.5593 32.6254 160.337
11810000 78.4869 52.6864 32.6767 163.85
11811000 76.3185 52.6059 32.9389 161.863
11812000 76.8701 52.333 34.066 163.269
11813000 77.181 52.0294 34.1328 163.343
11814000 76.7771 51.6111 34.2448 162.633
11815000 74.7772 52.3123 34.1827 161.272
11816000 76.4469 52.1843 35.0517 163.683
11817000 76.8939 51.9146 34.0661 162.875
11818000 76.5473 53.5745 34.59 164.712
11819000 75.9399 56.1136 34.61 166.663
11820000 76.1005 57.0458 34.9539 168.1
11821000 76.0315 57.7504 34.0918 167.874
11822000 74.6835 59.2907 34.3298 168.304
11823000 74.0553 59.1147 34.9164 168.086
11824000 73.5492 57.4586 35.8697 166.877
11825000 74.5767 55.9934 36.7067 167.277
11826000 75.3964 53.7351 37.5403 166.672
11827000 76.4975 53.2601 37.4763 167.234
11828000 76.5176 52.2667 37.5208 166.305
11829000 75.9504 51.1637 36.2364 163.35
11830000 75.8476 52.7526 35.6934 164.294
11831000 75.2477 53.0872 35.4768 163.812
11832000 72.3973 54.2894 35.1601 161.847
11833000 70.783 57.2965 34.1047 162.184
11834000 71.0678 56.9177 34.4447 162.43
11835000 70.3317 58.5303 34.3923 163.254
11836000 71.2861 60.312 33.4236 165.022
11837000 72.5748 61.0732 34.0091 167.657
11838000 74.3101 61.3145 32.8397 168.464
11839000 72.5879 61.5746 32.1895 166.352
11840000 70.9862 59.604 32.6848 163.275
11841000 72.1293 58.1255 33.587 163.842
11842000 70.674 57.5321 32.2521 160.458
11843000 71.5018 56.7582 31.3847 159.645
11844000 72.1164 56.1028 30.8268 159.046
11845000 71.0717 55.2978 31.0193 157.389
11846000 69.052 55.4751 31.9236 156.451
11847000 69.1106 55.5406 33.2701 157.921
11848000 69.5698 57.4005 32.991 159.961
11849000 71.8421 58.9387 33.5128 164.294
11850000 72.8731 59.9742 34.0288 166.876
11851000 73.5014 60.9029 34.3397 168.744
11852000 75.4798 61.2939 34.204 170.978
11853000 74.2707 60.642 34.5734 169.486
11854000 74.4426 58.0502 35.1863 167.679
11855000 72.3596 56.6698 34.7217 163.751
11856000 72.0143 57.4458 35.0949 164.555
11857000 73.301 57.7646 35.4205 166.486
11858000 72.9598 55.5366 36.7781 165.274
11859000 74.497 54.0206 35.4549 163.972
11860000 77.1717 53.4557 36.5538 167.181
11861000 77.785 54.4141 37.0235 169.223
11862000 76.6749 54.1473 37.0256 167.848
11863000 76.3209 53.3749 36.2667 165.963
11864000 75.8577 52.8941 36.0868 164.839
11865000 75.1038 53.0525 36.8822 165.038
11866000 73.1945 53.2268 37.9146 164.336
11867000 73.7043 55.0976 38.8523 167.654
11868000 75.8706 55.5407 39.4125 170.824
11869000 73.513 56.649 38.2501 168.412
11870000 74.2045 58.5314 38.2917 171.028
11871000 74.1243 57.7415 38.9459 170.812
11872000 73.7987 56.1832 38.8419 168.824
11873000 73.9975 57.5541 40.3578 171.909
11874000 72.022 57.07 42.34 171.432
11875000 71.2304 55.7999 43.0248 170.055
11876000 71.1806 55.2449 41.16 167.585
11877000 72.3138 55.7863 40.4334 168.533
11878000 74.2523 55.189 40.0701 169.511
11879000 74.1463 54.4867 40.0479 168.681
11880000 74.9142 55.0982 39.5597 169.572
11881000 74.6931 55.9544 40.2628 170.91
11882000 71.1096 54.771 40.7345 166.615
11883000 71.0343 53.6186 39.275 163.928
11884000 71.2248 53.9471 39.4015 164.573
11885000 72.6733 56.1524 40.6925 169.518
11886000 74.7487 57.321 40.9057 172.975
11887000 74.459 56.9241 40.5543 171.938
11888000 74.5417 57.3207 40.1852 172.048
11889000 72.8452 57.0039 38.742 168.591
11890000 71.2463 57.3026 40.3608 168.91
11891000 69.8211 58.7238 39.6009 168.146
11892000 70.6091 58.3263 38.3988 167.334
11893000 71.104 59.0084 37.6729 167.785
11894000 72.4856 58.4062 37.2276 168.119
11895000 72.9664 57.2243 37.8523 168.043
11896000 73.5812 58.649 38.1187 170.349
11897000 74.275 58.9262 38.0988 171.3
11898000 73.5248 59.5306 38.8886 171.944
