# Time-averaged data for fix eint_out
# TimeStep c_eint_total c_eint_water c_eint_pair
9308000 -2870.67 -4666.11 -1216.79
9309000 -2851.72 -4728.71 -1204.25
9310000 -2866.59 -4740.99 -1216.1
9311000 -2866.6 -4708.89 -1218.97
9312000 -2846.7 -4669.65 -1192.4
9313000 -2858.52 -4678.46 -1202.3
9314000 -2815.8 -4689.52 -1177.18
9315000 -2868.52 -4612.51 -1213.83
9316000 -2904.14 -4627 -1212.58
9317000 -2868.71 -4686.19 -1207.44
9318000 -2885.59 -4661.63 -1213.71
9319000 -2839.31 -4664.77 -1188.72
9320000 -2860.89 -4682.93 -1198.41
9321000 -2845.73 -4756.37 -1179.45
9322000 -2828.87 -4746.05 -1172.08
9323000 -2840.23 -4743.98 -1190.69
9324000 -2878.91 -4668.8 -1199.04
9325000 -2857.6 -4715.38 -1178.99
9326000 -2792.8 -4756.75 -1153.95
9327000 -2774.2 -4770.75 -1163.42
9328000 -2814.36 -4698.79 -1190.73
9329000 -2834.63 -4701.59 -1195.54
9330000 -2814.71 -4731.04 -1183.66
9331000 -2758.67 -4740.9 -1166.3
9332000 -2788.95 -4732.32 -1177.14
9333000 -2819.36 -4725.96 -1185.93
9334000 -2822.72 -4703.08 -1184.5
9335000 -2840.07 -4685.5 -1194.86
9336000 -2809.59 -4707.01 -1183.44
9337000 -2789.7 -4714.03 -1176.18
9338000 -2767.35 -4740.48 -1163.96
9339000 -2779.28 -4702.55 -1171.17
9340000 -2818.44 -4638.06 -1157.35
9341000 -2830.89 -4606.8 -1172.86
9342000 -2836.02 -4527.14 -1181.74
9343000 -2792.3 -4615.02 -1182.77
9344000 -2812.39 -4645.25 -1180.77
9345000 -2782.34 -4735.84 -1176.32
9346000 -2749.71 -4719.07 -1161.04
9347000 -2799.63 -4636.79 -1171.06
9348000 -2757.15 -4681.5 -1159.08
9349000 -2776.3 -4682.68 -1177.87
9350000 -2761.42 -4709.23 -1176.32
9351000 -2748.35 -4734.39 -1183.26
9352000 -2782.29 -4717.57 -1176.11
9353000 -2795.23 -4693.26 -1184.7
9354000 -2781.47 -4746 -1171.44
9355000 -2832.36 -4658.33 -1173
9356000 -2802.65 -4758.6 -1165.49
9357000 -2740.26 -4839.08 -1158.37
9358000 -2800.92 -4677.93 -1180.47
9359000 -2811.69 -4633.28 -1177.99
9360000 -2795.45 -4700.04 -1166.71
9361000 -2856.85 -4625.22 -1193.19
9362000 -2885.68 -4567.24 -1210.45
9363000 -2839.02 -4630.45 -1192.68
9364000 -2793.98 -4694.18 -1182.83
9365000 -2811.17 -4678.44 -1175.76
9366000 -2831.57 -4596.29 -1172.21
9367000 -2827.83 -4625.24 -1174.46
9368000 -2830.83 -4634.44 -1184.53
9369000 -2870.62 -4597.11 -1186.02
9370000 -2901.77 -4597.85 -1221.11
9371000 -2920.46 -4544.35 -1202.45
9372000 -2913.04 -4519.64 -1214
9373000 -2898.13 -4607.4 -1216.66
9374000 -2819.56 -4664.97 -1195.61
9375000 -2876.94 -4641.68 -1210.03
9376000 -2852.41 -4642.1 -1198.16
9377000 -2845.66 -4682.38 -1176.71
9378000 -2821.89 -4737.62 -1173.34
9379000 -2865.65 -4662.51 -1177.57
9380000 -2809.83 -4693.97 -1165.86
9381000 -2835.52 -4664.28 -1174.78
9382000 -2830.17 -4673.65 -1157.91
9383000 -2853.45 -4730.91 -1165.86
9384000 -2791.61 -4718.95 -1131.16
9385000 -2784.65 -4704.88 -1125.31
9386000 -2816.8 -4650.58 -1136.47
9387000 -2856.78 -4604.67 -1157.85
9388000 -2875.24 -4558.8 -1168.18
9389000 -2847.42 -4686.98 -1160.02
9390000 -2803.77 -4659.23 -1143.46
9391000 -2857.29 -4627.37 -1167.22
9392000 -2854.2 -4633.5 -1193.23
9393000 -2859.42 -4587.6 -1193.45
9394000 -2775.52 -4724.73 -1161.55
9395000 -2834.03 -4687.04 -1169.23
9396000 -2829.31 -4630.22 -1164.47
9397000 -2875.16 -4601.13 -1162.37
9398000 -2943.65 -4555.41 -1208.95
9399000 -2947.51 -4545 -1207.05
9400000 -2918.27 -4548.75 -1189.73
9401000 -2869.27 -4618.79 -1185.99
9402000 -2891.22 -4568.88 -1178.06
9403000 -2919.05 -4531.65 -1181.77
9404000 -2916.36 -4559.04 -1179.74
9405000 -2983.48 -4549.57 -1198.67
9406000 -2972.52 -4578.3 -1201.61
9407000 -2910.07 -4646.67 -1187.66
9408000 -2865.09 -4699.85 -1171.1
9409000 -2919.6 -4597.79 -1196.78
9410000 -2937.77 -4554.61 -1189.56
9411000 -2928.73 -4525.52 -1192.31
9412000 -2952.31 -4570.11 -1198.77
9413000 -2957.36 -4638.06 -1196.9
9414000 -2891.92 -4693.01 -1163.1
9415000 -2886.7 -4708.61 -1160.56
9416000 -2870.92 -4790.13 -1158.45
9417000 -2885.65 -4745.83 -1161.43
9418000 -2902.82 -4591.22 -1178.97
9419000 -2875.17 -4669.36 -1181.16
9420000 -2899.34 -4712.99 -1181.3
9421000 -2926.57 -4626.96 -1183.31
9422000 -2897.51 -4611.94 -1166.29
9423000 -2850.75 -4716.64 -1174.98
9424000 -2813.28 -4766.96 -1156.55
9425000 -2842.74 -4686.84 -1168.93
9426000 -2859.29 -4684.57 -1156.13
9427000 -2869.1 -4681.2 -1168.99
9428000 -2908.28 -4673.94 -1189.06
9429000 -2877.73 -4669.88 -1194.29
9430000 -2820.94 -4796.92 -1170.12
9431000 -2859.43 -4692.47 -1180.29
9432000 -2878.72 -4645.16 -1179.5
9433000 -2915.69 -4578.22 -1181.95
9434000 -2894.36 -4653.01 -1185.71
9435000 -2879.28 -4683.82 -1182.76
9436000 -2875.63 -4638.55 -1190.54
9437000 -2901.38 -4615.55 -1203.39
9438000 -2891.96 -4654.46 -1198.59
9439000 -2885.28 -4670.53 -1182.5
9440000 -2961.53 -4574.06 -1198.64
9441000 -2913.77 -4663.64 -1184.48
9442000 -2894.88 -4668.36 -1179.09
9443000 -2873.88 -4713.5 -1162.38
9444000 -2911.26 -4685.92 -1182.05
9445000 -2892.44 -4652.79 -1182.32
9446000 -2905.99 -4677.88 -1183.68
9447000 -2896.94 -4666.73 -1171.7
9448000 -2941.68 -4604.24 -1180.14
9449000 -2919.24 -4665.88 -1167.96
9450000 -2976.08 -4604.3 -1201.46
9451000 -3011.88 -4585.15 -1219.3
9452000 -2951.6 -4641.58 -1190.27
9453000 -2973 -4632.02 -1197.93
9454000 -2963.67 -4639.91 -1185.46
9455000 -2985.21 -4636.27 -1196.41
9456000 -2943.11 -4707.09 -1185.07
9457000 -3011.7 -4617.87 -1205.85
9458000 -2937.4 -4649.79 -1186.44
9459000 -2918.25 -4628.39 -1183.69
9460000 -2991.31 -4540.71 -1206.36
9461000 -2953.23 -4585.83 -1186.08
9462000 -2938.29 -4623.49 -1190.4
9463000 -2976.16 -4604.33 -1193.94
9464000 -2972.2 -4616.22 -1187.02
9465000 -2975.62 -4554.81 -1176.32
9466000 -2996.87 -4503.46 -1205.49
9467000 -2975.88 -4570.52 -1192.58
9468000 -2945.4 -4518.55 -1184.36
9469000 -2943.4 -4551.29 -1207.86
9470000 -2926.45 -4621.13 -1195.05
9471000 -2917.97 -4635.79 -1203.92
9472000 -2921.31 -4605.44 -1192.79
9473000 -2919.99 -4582.78 -1190.41
9474000 -2981.83 -4589.09 -1213.15
9475000 -2988.94 -4554.25 -1199.01
9476000 -2976.44 -4526.34 -1203.59
9477000 -2932.59 -4611.68 -1216.94
9478000 -2924.6 -4562.56 -1191.29
9479000 -2989.66 -4528.58 -1220.25
9480000 -3009.99 -4548.75 -1225.51
9481000 -2975.87 -4601.18 -1211.68
9482000 -2982.31 -4590.85 -1196.47
9483000 -2972.85 -4604.4 -1201.41
9484000 -2972.07 -4514.85 -1199.79
9485000 -2955.68 -4608.01 -1203.06
9486000 -2978.44 -4553.63 -1225.46
9487000 -2903.1 -4609.2 -1195.29
9488000 -2931.25 -4570.43 -1182.03
9489000 -2923.16 -4603.17 -1185.41
9490000 -2904.36 -4582.94 -1183.04
9491000 -2949.42 -4608.88 -1212.88
9492000 -2898.68 -4654.44 -1198.22
9493000 -2908.55 -4689.79 -1177.64
9494000 -2930.8 -4630.3 -1191.86
9495000 -2951.73 -4588.97 -1191.63
9496000 -2917.77 -4605.58 -1184.21
9497000 -2903.37 -4714.73 -1204.17
9498000 -2908.81 -4686.22 -1197.97
9499000 -2945.56 -4587.39 -1194.52
9500000 -2946.41 -4625.45 -1203.26
9501000 -2934.04 -4656.89 -1194.43
9502000 -2947.62 -4645.85 -1186.37
9503000 -2984.27 -4581.63 -1214.18
9504000 -2964.78 -4523.09 -1201.25
9505000 -2971.5 -4554.72 -1205.67
9506000 -2992.13 -4593.73 -1192.2
9507000 -2938.8 -4650.68 -1190.78
9508000 -3013.07 -4562.66 -1210.86
9509000 -2973.77 -4631.63 -1198.04
9510000 -2979.57 -4633.71 -1195.42
9511000 -2906.52 -4669.56 -1167.36
9512000 -2956.11 -4654.79 -1188.48
9513000 -2972.33 -4612.31 -1182.82
9514000 -2971.88 -4591.44 -1188.65
9515000 -2952.17 -4595.96 -1193.73
9516000 -2970.41 -4615.84 -1187
9517000 -2950.17 -4616.11 -1175.91
9518000 -2933.91 -4639.28 -1169.7
9519000 -2921.24 -4688.1 -1162.1
9520000 -2951.14 -4597.99 -1176.71
9521000 -2949.4 -4581.7 -1175.25
9522000 -2958.99 -4546.14 -1191.71
9523000 -2927.25 -4518.34 -1184.92
9524000 -2915.54 -4597.96 -1176.21
9525000 -2874.13 -4689.44 -1155.36
9526000 -2887.89 -4618.45 -1160.78
9527000 -2892.7 -4584.84 -1174.76
9528000 -2880.34 -4626.84 -1168.04
9529000 -2920.37 -4586.26 -1193.72
9530000 -2952.66 -4571.91 -1196.66
9531000 -2919.52 -4603.75 -1179.64
9532000 -2874.95 -4615.11 -1156.6
9533000 -2846.96 -4678.71 -1153.97
9534000 -2832.91 -4645.45 -1149.91
9535000 -2855.35 -4693.36 -1143.21
9536000 -2871.18 -4644.44 -1167.53
9537000 -2850.83 -4696.43 -1148.69
9538000 -2880.36 -4635.08 -1161.48
9539000 -2898.19 -4641.07 -1182.29
9540000 -2914.28 -4670.07 -1182.77
9541000 -2897.09 -4697.16 -1170.77
9542000 -2897.13 -4651.25 -1184.79
9543000 -2901.86 -4619.25 -1177.19
9544000 -2914.77 -4595.61 -1170.84
9545000 -2886.49 -4576.09 -1171.6
9546000 -2911.2 -4606.94 -1171.06
9547000 -2880.39 -4622.8 -1171.17
9548000 -2914.69 -4610.87 -1186.58
9549000 -2901.02 -4603.89 -1184.62
9550000 -2913.16 -4590.82 -1180
9551000 -2871.94 -4643.63 -1181.3
9552000 -2904.32 -4626.7 -1177.35
9553000 -2927.83 -4625.91 -1195.28
9554000 -2865.2 -4672.17 -1186.22
9555000 -2860.09 -4627.38 -1171.35
9556000 -2838.47 -4640.22 -1163.54
9557000 -2807.69 -4781.46 -1146.4
9558000 -2827.48 -4760.8 -1157.11
9559000 -2829.8 -4749.02 -1164.33
9560000 -2806.45 -4810.13 -1160.68
9561000 -2805.81 -4841.02 -1161.56
9562000 -2803.09 -4793.39 -1156.7
9563000 -2801.1 -4822.73 -1147.51
9564000 -2864.17 -4799.12 -1190.22
9565000 -2841.23 -4817.28 -1189.16
9566000 -2834.46 -4719.93 -1183.24
9567000 -2855.88 -4677.99 -1192.53
9568000 -2866.48 -4714.21 -1182.36
9569000 -2863.14 -4766.11 -1177.39
9570000 -2853.2 -4766.44 -1166.74
9571000 -2899.78 -4703.33 -1183.04
9572000 -2864.26 -4750.45 -1185.41
9573000 -2876.6 -4729.31 -1182.02
9574000 -2885.62 -4723.37 -1189.31
9575000 -2910.82 -4749.61 -1170.93
9576000 -2966.01 -4701.2 -1197.62
9577000 -2974.58 -4683.95 -1198.55
9578000 -2973.43 -4740.39 -1218.63
9579000 -2966.69 -4662.96 -1225.68
9580000 -2909.97 -4756.6 -1203.72
9581000 -2915.7 -4777.93 -1199.92
9582000 -2873.15 -4851.73 -1175.22
9583000 -2919.48 -4763.11 -1198.16
9584000 -2983.35 -4676.9 -1203.07
9585000 -2930.21 -4670.07 -1178.94
9586000 -2864.96 -4752.81 -1163.92
9587000 -2913.28 -4693.69 -1174.76
9588000 -2903.91 -4763.51 -1178.37
9589000 -2896.88 -4835.09 -1190.62
9590000 -2805.96 -4914.53 -1153.94
9591000 -2796.46 -4929.74 -1149.01
9592000 -2834.57 -4875.96 -1159.72
9593000 -2865.58 -4814.18 -1165.82
9594000 -2882.77 -4841.85 -1179.02
9595000 -2873.73 -4753.3 -1163.01
9596000 -2856.1 -4824.12 -1158.29
9597000 -2835.5 -4855.14 -1159.31
9598000 -2799.57 -4865.1 -1128.33
9599000 -2853.42 -4813.76 -1157.13
9600000 -2878.23 -4817 -1182.53
9601000 -2857.51 -4810.6 -1169.69
9602000 -2883.62 -4751.07 -1182.05
9603000 -2858.45 -4880.41 -1158.78
9604000 -2815 -4852.6 -1135.88
9605000 -2845.43 -4843.46 -1150.57
9606000 -2838.17 -4860.73 -1151.62
9607000 -2852.99 -4838.2 -1154.98
9608000 -2842.79 -4846.42 -1139.5
9609000 -2880.21 -4817.48 -1164.54
9610000 -2890.45 -4698.72 -1163.2
9611000 -2869.07 -4777.6 -1160.52
9612000 -2872.46 -4709.21 -1168.22
9613000 -2898.08 -4713.66 -1185.68
9614000 -2854.95 -4759.69 -1183.11
9615000 -2907.93 -4694.07 -1199.87
9616000 -2879.98 -4680.72 -1188.34
9617000 -2904.72 -4646.67 -1196.39
9618000 -2870.06 -4716.52 -1196.77
9619000 -2866.36 -4782.57 -1200.01
9620000 -2899.57 -4738.29 -1217.93
9621000 -2844.4 -4752.62 -1204.85
9622000 -2856.89 -4781.03 -1192.79
9623000 -2909.28 -4730.68 -1201.04
9624000 -2860.36 -4812.02 -1171.47
9625000 -2916.87 -4678.25 -1184.23
9626000 -2934.56 -4596.43 -1199.33
9627000 -2940.34 -4563.81 -1195.61
9628000 -2954.12 -4576.76 -1210.61
9629000 -2902.78 -4681.07 -1195.58
9630000 -2923.09 -4629.9 -1189.06
9631000 -2896.23 -4670.14 -1189.71
9632000 -2914.52 -4657.31 -1194.3
9633000 -2883.44 -4663.35 -1178.73
9634000 -2869.59 -4676.81 -1186.7
9635000 -2901.75 -4636.53 -1182.48
9636000 -2864.01 -4680.79 -1178.91
9637000 -2831.33 -4736.35 -1163.62
9638000 -2889.66 -4701.52 -1169.02
9639000 -2861.74 -4647.28 -1181.81
9640000 -2922.39 -4611.52 -1209.61
9641000 -2920.95 -4655.53 -1208.28
9642000 -2890.02 -4682.87 -1189.65
9643000 -2871.39 -4720.37 -1180.5
9644000 -2856.75 -4742.5 -1191.93
9645000 -2826.76 -4761.26 -1193.53
9646000 -2829.62 -4752.86 -1181.8
9647000 -2870.58 -4727.16 -1186.77
9648000 -2849.77 -4830.4 -1186.16
9649000 -2813.26 -4866.85 -1181.3
9650000 -2873.21 -4798.73 -1187.25
9651000 -2804.63 -4824.94 -1174.94
9652000 -2860.3 -4767.43 -1198.87
9653000 -2857.51 -4709.23 -1189.35
9654000 -2856.59 -4693.89 -1185.37
9655000 -2812.23 -4772.54 -1165.63
9656000 -2811.7 -4809.3 -1162.28
9657000 -2808.35 -4787.33 -1162.47
9658000 -2813.84 -4780.07 -1179
9659000 -2866.59 -4729.85 -1190.07
9660000 -2876.8 -4810.24 -1194.57
9661000 -2851.03 -4782.54 -1180.12
9662000 -2912.58 -4690.29 -1183.09
9663000 -2982.56 -4581.34 -1219.94
9664000 -2931.42 -4659.57 -1211.11
9665000 -2877.57 -4618.2 -1194.89
9666000 -2887.97 -4720.17 -1195.31
9667000 -2895.27 -4642.26 -1199.34
9668000 -2851.55 -4662.55 -1185.88
9669000 -2865.17 -4664.96 -1199.34
9670000 -2806.66 -4690.35 -1158.21
9671000 -2858.68 -4662.37 -1178.28
9672000 -2866.32 -4666.62 -1182.55
9673000 -2895.5 -4672.06 -1190.97
9674000 -2851.7 -4710.36 -1190.89
9675000 -2859.79 -4671.68 -1206.42
9676000 -2846.65 -4711.47 -1182.92
9677000 -2830.85 -4768.36 -1188.14
9678000 -2829.35 -4753.33 -1187.98
9679000 -2883.25 -4692.61 -1195.55
9680000 -2922.66 -4739.04 -1198.73
9681000 -2864.9 -4750.85 -1188.84
9682000 -2885.68 -4719.52 -1190.55
9683000 -2861.51 -4734.4 -1183.17
9684000 -2842.77 -4689.1 -1177.96
9685000 -2872.26 -4726.66 -1187.9
9686000 -2836.86 -4750 -1173.11
9687000 -2909.58 -4691.07 -1185.98
9688000 -2922.36 -4613.29 -1191.85
9689000 -2851.22 -4779.02 -1171.12
9690000 -2823.63 -4820.95 -1159.97
9691000 -2794.17 -4858.39 -1157.8
9692000 -2818.78 -4817.22 -1160.14
9693000 -2828.24 -4813.88 -1153.05
9694000 -2760.23 -4876.87 -1140.83
9695000 -2786.95 -4815.24 -1156
9696000 -2806.18 -4791.38 -1174.72
9697000 -2811.17 -4811.6 -1178.35
9698000 -2855.76 -4794.05 -1194.53
9699000 -2848.35 -4811.96 -1191.49
9700000 -2812.14 -4781.98 -1166.54
9701000 -2837.43 -4768.21 -1183.44
9702000 -2809.61 -4770.58 -1164.3
9703000 -2886.41 -4664.22 -1190.45
9704000 -2903.13 -4719.39 -1196.81
9705000 -2895.55 -4695.04 -1186.25
9706000 -2829.48 -4759.79 -1169.65
9707000 -2803.18 -4798.85 -1165.27
9708000 -2824.47 -4748.08 -1155.67
9709000 -2804.28 -4771.46 -1150.38
9710000 -2843.17 -4733.85 -1167.66
9711000 -2782.98 -4719.06 -1147.25
9712000 -2791.87 -4737.12 -1143.92
9713000 -2781.28 -4858.72 -1134.45
9714000 -2801.85 -4830.69 -1149.51
9715000 -2846.44 -4770.44 -1170.83
9716000 -2777.14 -4840.49 -1130.22
9717000 -2827.09 -4763.18 -1144.11
9718000 -2823.5 -4801.57 -1169.71
9719000 -2804.57 -4877.93 -1167.08
9720000 -2807.07 -4858.98 -1153.57
9721000 -2749.3 -4869.27 -1123.08
9722000 -2793.02 -4823.47 -1149.86
9723000 -2808.6 -4805.04 -1186.07
9724000 -2799.09 -4863.76 -1179.43
9725000 -2834.63 -4809.09 -1187.72
9726000 -2814.01 -4855.72 -1170.14
9727000 -2841.6 -4850.52 -1174.51
9728000 -2852.56 -4782.83 -1164.82
9729000 -2845.4 -4757.26 -1166.44
9730000 -2807.89 -4747.64 -1180.96
9731000 -2822.39 -4742.96 -1157.29
9732000 -2741.85 -4838.61 -1133.61
9733000 -2782 -4712.97 -1160.33
9734000 -2802.25 -4767.97 -1165.85
9735000 -2831.19 -4769.77 -1174.8
9736000 -2872.99 -4738.32 -1191.94
9737000 -2860.98 -4790.9 -1189.47
9738000 -2895.65 -4716.03 -1199.95
9739000 -2865.53 -4837.2 -1186.82
9740000 -2814.76 -4879.48 -1181.57
9741000 -2831.06 -4802.42 -1171.26
9742000 -2921.19 -4717.84 -1219.06
9743000 -2851.72 -4685.74 -1182.69
9744000 -2859.24 -4759.9 -1177.2
9745000 -2871.28 -4760.89 -1169.7
9746000 -2891.23 -4694.81 -1187.91
9747000 -2883.08 -4729.56 -1197.35
9748000 -2840.18 -4740.72 -1185.88
9749000 -2915.46 -4608.59 -1219.93
9750000 -2887.39 -4673.18 -1207.56
9751000 -2845.74 -4746.88 -1206.69
9752000 -2813.06 -4800.6 -1186.51
9753000 -2852.32 -4848.51 -1185.08
9754000 -2801.65 -4925.05 -1166.05
9755000 -2836.41 -4871.64 -1183.22
9756000 -2834.79 -4880.15 -1181.13
9757000 -2848.09 -4813.65 -1186.46
9758000 -2812.19 -4846.41 -1180.27
9759000 -2775.46 -4857.08 -1146.43
9760000 -2779.59 -4841.52 -1150.26
9761000 -2801.5 -4792.64 -1150.1
9762000 -2768.62 -4909.23 -1142.84
9763000 -2806.94 -4914.3 -1165.55
9764000 -2818.19 -4842.14 -1183.15
9765000 -2800.03 -4886.69 -1179.71
9766000 -2752.31 -4917.07 -1152.12
9767000 -2727.4 -4974.59 -1154.22
9768000 -2717.03 -5010.03 -1138.03
9769000 -2698.51 -4945.86 -1145.58
9770000 -2744.43 -4962.08 -1171.42
9771000 -2783.06 -4944.22 -1172.69
9772000 -2718.47 -4979.11 -1156.55
9773000 -2708.43 -4981.49 -1161.49
9774000 -2770.07 -4907.82 -1173.26
9775000 -2717.13 -4901.27 -1154.11
9776000 -2705.01 -4940.73 -1152.25
9777000 -2708.44 -4916.8 -1158.45
9778000 -2751.19 -4885.58 -1162.03
9779000 -2742.21 -4908.6 -1147.72
9780000 -2721.66 -4954.84 -1117.97
9781000 -2784.11 -4893.63 -1169.27
9782000 -2783.11 -4894.55 -1164.74
9783000 -2790.37 -4838.34 -1156.45
9784000 -2809.55 -4816.96 -1170.57
9785000 -2809.85 -4815.5 -1182.23
9786000 -2818.56 -4847.96 -1175.59
9787000 -2818.89 -4888.29 -1183.44
9788000 -2794.89 -4861.9 -1173.97
9789000 -2755.13 -4870.8 -1151.24
9790000 -2787.23 -4849.42 -1159.97
9791000 -2801.68 -4845.35 -1162.9
9792000 -2853.45 -4745.75 -1180.33
9793000 -2764.14 -4890.99 -1148.17
9794000 -2776.87 -4842.82 -1149.69
9795000 -2726.56 -4888.19 -1146.24
9796000 -2698.7 -4858.59 -1136.33
9797000 -2745.97 -4823.7 -1158.51
9798000 -2743.52 -4829.06 -1163.06
9799000 -2745.05 -4784.13 -1153.96
9800000 -2767.4 -4838.77 -1157.86
9801000 -2755.27 -4825.93 -1154.72
9802000 -2752.09 -4854.55 -1162.06
9803000 -2710.62 -4811.66 -1143.92
9804000 -2723.25 -4786.17 -1138.43
9805000 -2743.21 -4737.64 -1135.36
9806000 -2755.45 -4715.65 -1155.86
9807000 -2749.55 -4715.82 -1156
9808000 -2781.55 -4734.01 -1178.45
9809000 -2841.02 -4666.06 -1205.92
9810000 -2775.56 -4715.69 -1182.96
9811000 -2766.52 -4714.31 -1163.63
9812000 -2702.99 -4780.56 -1148.59
9813000 -2760.35 -4808.69 -1166.42
9814000 -2775.61 -4694.81 -1158.93
9815000 -2811.34 -4663.78 -1172.31
9816000 -2856.3 -4684.87 -1188.36
9817000 -2835.07 -4731.4 -1183.8
9818000 -2753.35 -4791.07 -1158.25
9819000 -2744.93 -4785.88 -1145.49
9820000 -2706.68 -4799.7 -1123.8
9821000 -2723 -4817.26 -1144.45
9822000 -2745.05 -4775.97 -1141.73
9823000 -2726.52 -4705.06 -1141.69
9824000 -2756.32 -4713.75 -1155.76
9825000 -2734.9 -4706.26 -1155.52
9826000 -2764.16 -4804.15 -1169.18
9827000 -2788.2 -4726.01 -1155.45
9828000 -2791.06 -4732.57 -1156.39
9829000 -2820.3 -4701.09 -1169.97
9830000 -2872.46 -4665.59 -1178.04
9831000 -2825 -4799.59 -1157.6
9832000 -2818.76 -4714.39 -1161.74
9833000 -2811.05 -4757.71 -1156.46
9834000 -2813.02 -4712.06 -1167.33
9835000 -2806.54 -4722.81 -1152.76
9836000 -2803.26 -4683.31 -1149.19
9837000 -2806.72 -4660.8 -1160.04
9838000 -2791.7 -4694.14 -1158.87
9839000 -2804.12 -4711.94 -1162.09
9840000 -2785.28 -4736.22 -1152.25
9841000 -2815.1 -4673.66 -1165.5
9842000 -2816.81 -4709.96 -1168.6
9843000 -2851.73 -4697.12 -1176.92
9844000 -2881.39 -4721.46 -1174.17
9845000 -2865.25 -4737.93 -1169.18
9846000 -2838.39 -4806.02 -1160.49
9847000 -2871.26 -4757.72 -1185.3
9848000 -2848.1 -4757.87 -1171.95
9849000 -2817.36 -4766.48 -1164.17
9850000 -2780.59 -4772.31 -1147.13
9851000 -2761.46 -4845.74 -1154.45
9852000 -2749.5 -4851.76 -1148.9
9853000 -2772.99 -4859.5 -1142.76
9854000 -2773.6 -4845.8 -1177.16
9855000 -2804.36 -4803.69 -1173.61
9856000 -2794.41 -4808.08 -1168.06
9857000 -2806.65 -4821.53 -1173.95
9858000 -2837.4 -4820.37 -1179.05
9859000 -2793.75 -4773.81 -1162.21
9860000 -2781.18 -4789.1 -1159.59
9861000 -2773.2 -4841.17 -1174.34
9862000 -2789.2 -4830.49 -1176.87
9863000 -2797.44 -4866.96 -1190.1
9864000 -2779.49 -4887 -1184.26
9865000 -2795.57 -4921.96 -1173.89
9866000 -2829.07 -4838.73 -1172.66
9867000 -2818.7 -4811.47 -1163.16
9868000 -2829.29 -4793.19 -1177.37
9869000 -2789.35 -4840.06 -1165.66
9870000 -2825.95 -4801.29 -1183
9871000 -2777.2 -4927.34 -1173.39
9872000 -2745.19 -5036.8 -1155.34
9873000 -2780.95 -4916.59 -1158.86
9874000 -2798.44 -4926.33 -1161.55
9875000 -2771.82 -4940.94 -1155.24
9876000 -2751.84 -4985.16 -1122.7
9877000 -2770.07 -4986.9 -1161.24
9878000 -2799.69 -5020.94 -1152.76
9879000 -2790.4 -4995.73 -1137.38
9880000 -2756.96 -5005.68 -1123.74
9881000 -2787.16 -4949.82 -1152.89
9882000 -2730.01 -4944.7 -1127.28
9883000 -2694.27 -5078.73 -1117.63
9884000 -2683.74 -5057.01 -1110.89
9885000 -2714.67 -5013.29 -1130.24
9886000 -2736.46 -4953.18 -1127.47
9887000 -2725.59 -4995.58 -1126.86
9888000 -2745.33 -4920.92 -1127.55
9889000 -2769.35 -4915.05 -1127.09
9890000 -2784.65 -4876.43 -1125.69
9891000 -2758.82 -4917.7 -1126.71
9892000 -2704.55 -5038.42 -1107.76
9893000 -2691.41 -5008.31 -1104.7
9894000 -2725.63 -4955.49 -1122.25
9895000 -2793.7 -4903.35 -1128.02
9896000 -2787.97 -4882.65 -1137.19
9897000 -2771.5 -4961.85 -1136.29
9898000 -2772.66 -4902.65 -1144.49
9899000 -2789.13 -4877.94 -1150.92
9900000 -2764.22 -4873.67 -1126.23
9901000 -2775.25 -4864.88 -1135.35
9902000 -2786.69 -4784.63 -1142.77
9903000 -2730.47 -4897.93 -1125.75
9904000 -2756.92 -4845.63 -1131.11
9905000 -2756.72 -4871.04 -1142.26
9906000 -2780.94 -4817.67 -1154.68
9907000 -2799.54 -4817.56 -1145.86
9908000 -2823.38 -4810.5 -1150.78
9909000 -2727.09 -4897.99 -1127.77
9910000 -2724.79 -4922.65 -1143.68
9911000 -2751.8 -4908.02 -1139.84
9912000 -2762.85 -4831.89 -1144.4
9913000 -2722.48 -4859.61 -1134.04
9914000 -2701.91 -4928.94 -1135.89
9915000 -2742.08 -4863.15 -1146.03
9916000 -2724.99 -4836.31 -1153.79
9917000 -2688.25 -4950.75 -1138.07
9918000 -2717.79 -4954.28 -1129.04
9919000 -2725.12 -4937.92 -1131.64
9920000 -2715.45 -4925.22 -1127.07
9921000 -2695.53 -4930.32 -1124.82
9922000 -2808.03 -4831.45 -1152.41
9923000 -2818.77 -4826.39 -1171.83
9924000 -2761.26 -4872.98 -1150.11
9925000 -2718.52 -4846.94 -1135.44
9926000 -2748.27 -4783.45 -1142.78
9927000 -2724.91 -4828.13 -1140.9
9928000 -2791.3 -4742.65 -1152.12
9929000 -2835.74 -4687.12 -1172.41
9930000 -2835.5 -4725.26 -1167.5
9931000 -2837.11 -4687.33 -1170.77
9932000 -2794.62 -4620.11 -1154.53
9933000 -2773.95 -4671.76 -1142.59
9934000 -2773.48 -4745.16 -1127.56
9935000 -2759.53 -4703.58 -1146.68
9936000 -2838.27 -4648.91 -1164.55
9937000 -2787.61 -4656.17 -1145.09
9938000 -2732.45 -4710.42 -1126.13
9939000 -2805.5 -4638.37 -1162.1
9940000 -2816.17 -4710.38 -1156.15
9941000 -2792.71 -4728.84 -1150.22
9942000 -2785.75 -4754.53 -1135.79
9943000 -2754.71 -4792.41 -1128.05
